Subject,Run,TSNE1,TSNE2,TSNE3,Positive,Negative,Future,Past,Myself,People,Surroundings,Images,Words,Specific,Intrusive,Set Label,Group Probability
sub-010122,post-ses-02-run-01-acq-PA,-5.578474,1.7823209,6.5000143,-0.6,0.42857142857142855,-1.2,0.0,0.0,-0.6,0.11764705882352941,-0.7142857142857143,-0.10526315789473684,0.0,0.5714285714285714,Set A,0.9568435209414093
sub-010122,post-ses-02-run-02-acq-AP,-4.4648576,3.352306,-1.0665386,0.0,0.7142857142857143,-0.2,0.375,0.14285714285714285,0.4,0.23529411764705882,0.0,0.10526315789473684,-0.5,0.42857142857142855,Set B,0.9545179815989551
sub-010122,post-ses-02-run-02-acq-PA,-1.8281697,8.994674,-5.1910267,-0.4,0.7142857142857143,0.4,-0.25,-0.2857142857142857,0.4,0.23529411764705882,-0.42857142857142855,0.42105263157894735,0.25,0.7142857142857143,Set B,0.9313615910993003
sub-010123,post-ses-02-run-01-acq-AP,-3.122205,4.528668,2.6166577,0.0,0.7142857142857143,-0.4,-0.125,-0.5714285714285714,-0.2,0.23529411764705882,-0.42857142857142855,-0.21052631578947367,-0.375,0.7142857142857143,Ambiguous,0.6093308863581809
sub-010123,post-ses-02-run-01-acq-PA,-3.2616594,5.453077,2.900536,-0.4,0.7142857142857143,0.0,-0.125,-0.2857142857142857,-0.6,0.23529411764705882,-0.2857142857142857,-0.3157894736842105,-0.375,0.7142857142857143,Ambiguous,0.5828915823550012
sub-010123,post-ses-02-run-02-acq-AP,-3.9555643,1.6771286,3.5955918,-0.6,0.42857142857142855,-1.0,-0.75,0.0,0.0,-0.11764705882352941,-0.14285714285714285,-0.5263157894736842,-0.375,0.42857142857142855,Ambiguous,0.7347373869975995
sub-010123,post-ses-02-run-02-acq-PA,7.264506,-6.088778,0.40469712,0.2,0.2857142857142857,0.2,-0.375,-0.42857142857142855,-0.2,-0.7058823529411765,-0.2857142857142857,-0.5263157894736842,-0.375,0.14285714285714285,Set B,0.9477010076576147
sub-010124,post-ses-02-run-01-acq-AP,3.472866,-1.3843627,-3.6981683,-0.8,-0.7142857142857143,0.0,0.25,-0.42857142857142855,0.6,0.23529411764705882,0.42857142857142855,-0.10526315789473684,0.0,-0.5714285714285714,Set B,0.9789017009265502
sub-010124,post-ses-02-run-01-acq-PA,-3.53791,-2.3632758,2.5699258,-0.6,-0.8571428571428571,-1.8,-0.375,0.8571428571428571,-0.4,0.7058823529411765,-0.42857142857142855,-0.7368421052631579,0.25,0.7142857142857143,Set A,0.9821326971083855
sub-010124,post-ses-02-run-02-acq-AP,-3.1793616,4.5166054,-8.63323,0.0,0.42857142857142855,0.2,-0.125,0.42857142857142855,0.6,0.35294117647058826,0.14285714285714285,-0.21052631578947367,0.5,0.5714285714285714,Set B,0.9929053618867293
sub-010125,post-ses-02-run-01-acq-AP,-9.242212,6.2806487,3.0419838,-2.2,1.4285714285714286,-1.4,0.0,0.7142857142857143,-0.8,-1.0588235294117647,0.42857142857142855,0.7368421052631579,0.875,1.5714285714285714,Set A,0.9999075122837601
sub-010125,post-ses-02-run-01-acq-PA,-4.4640055,9.788182,-3.707753,-1.6,1.7142857142857142,0.8,0.5,-0.2857142857142857,0.8,-0.8235294117647058,-0.14285714285714285,0.631578947368421,0.75,1.2857142857142858,Ambiguous,0.5167114769717923
sub-010125,post-ses-02-run-02-acq-AP,-2.721271,11.153652,-4.4908543,-1.4,0.42857142857142855,1.2,-0.375,0.5714285714285714,0.2,-0.47058823529411764,-0.14285714285714285,0.9473684210526315,0.75,0.2857142857142857,Set B,0.8131492550319638
sub-010125,post-ses-02-run-02-acq-PA,-5.6594234,3.296243,12.006631,-2.2,0.0,-2.2,-0.625,1.1428571428571428,-2.2,1.0588235294117647,-1.5714285714285714,0.9473684210526315,-1.125,0.42857142857142855,Set A,0.9999999987920908
sub-010126,post-ses-02-run-01-acq-AP,7.4775863,2.3270566,-4.8176312,0.8,-0.42857142857142855,0.4,-0.5,-0.42857142857142855,0.8,0.5882352941176471,-1.0,0.21052631578947367,0.25,-0.42857142857142855,Set B,0.9939959195488783
sub-010126,post-ses-02-run-01-acq-PA,4.9040565,2.699051,-5.023701,0.4,-0.14285714285714285,0.0,-0.375,1.0,0.8,0.5882352941176471,-1.0,0.21052631578947367,0.5,-0.42857142857142855,Set B,0.9780147172153242
sub-010126,post-ses-02-run-02-acq-AP,6.0745745,3.6065445,-0.9361473,0.2,-0.14285714285714285,0.4,-0.125,0.0,0.0,0.23529411764705882,-1.0,0.5263157894736842,-0.25,-0.5714285714285714,Set B,0.9292384575586824
sub-010126,post-ses-02-run-02-acq-PA,5.9240527,3.7728202,-9.128728,0.8,-0.7142857142857143,1.0,1.0,0.5714285714285714,-0.2,0.35294117647058826,-1.0,0.5263157894736842,0.25,-0.42857142857142855,Set B,0.9885717039319798
sub-010127,post-ses-02-run-02-acq-PA,1.1196104,-7.397081,-10.656042,0.8,-0.7142857142857143,0.0,0.25,-1.1428571428571428,1.0,-0.9411764705882353,0.0,0.42105263157894735,0.75,0.5714285714285714,Set B,0.9991024009284213
sub-010128,post-ses-02-run-02-acq-AP,11.086016,-3.4752553,-6.7285476,-0.6,0.5714285714285714,1.0,-0.25,0.14285714285714285,-0.8,0.0,0.8571428571428571,-1.0526315789473684,0.125,0.2857142857142857,Set B,0.8634309404178673
sub-010129,post-ses-02-run-01-acq-AP,1.6558012,3.7971845,10.94129,-1.2,-0.7142857142857143,-0.4,-0.375,-1.1428571428571428,-1.6,0.0,-1.7142857142857142,-0.3157894736842105,-0.875,0.0,Set A,0.9998347464348499
sub-010129,post-ses-02-run-01-acq-PA,-1.9963566,-3.9533484,11.17573,-1.0,0.2857142857142857,-1.6,0.75,-1.2857142857142858,-0.4,-0.47058823529411764,0.0,-0.10526315789473684,-0.625,-0.5714285714285714,Set A,0.9842796524775619
sub-010129,post-ses-02-run-02-acq-AP,3.1620443,8.403995,7.7539277,-0.8,0.2857142857142857,0.6,0.375,-0.7142857142857143,-1.0,-0.23529411764705882,-1.5714285714285714,-0.10526315789473684,0.375,-0.42857142857142855,Set A,0.9176665956899371
sub-010129,post-ses-02-run-02-acq-PA,0.7125887,8.23774,4.526703,-1.4,0.14285714285714285,-0.2,-0.375,-1.0,-0.4,0.35294117647058826,-0.8571428571428571,-0.21052631578947367,0.5,0.0,Set A,0.9445131608692449
sub-010130,post-ses-02-run-01-acq-AP,-6.3935485,10.267217,6.084118,-2.2,1.8571428571428572,0.2,-0.875,0.2857142857142857,-1.4,1.1764705882352942,-0.8571428571428571,1.0526315789473684,-1.375,1.7142857142857142,Set A,0.9999995270787743
sub-010130,post-ses-02-run-01-acq-PA,-7.41529,10.964585,6.6649456,-2.6,2.0,0.4,0.25,0.42857142857142855,-0.2,0.7058823529411765,-2.0,1.0526315789473684,-1.375,1.5714285714285714,Set A,0.9999987648509745
sub-010130,post-ses-02-run-02-acq-AP,-7.763036,11.083231,6.781945,-1.8,1.8571428571428572,0.8,0.5,0.5714285714285714,0.0,0.8235294117647058,-2.0,1.0526315789473684,-0.875,1.7142857142857142,Set A,0.9998912649221057
sub-010131,post-ses-02-run-01-acq-AP,-1.7208554,0.42283073,10.855228,-0.8,0.8571428571428571,-1.8,0.125,-0.42857142857142855,-1.6,0.11764705882352941,0.42857142857142855,-0.7368421052631579,-0.375,-0.8571428571428571,Set A,0.9994797109613597
sub-010131,post-ses-02-run-01-acq-PA,6.6107802,-0.3323769,2.147358,0.2,0.0,-0.4,-0.25,0.2857142857142857,-0.4,-0.47058823529411764,0.0,0.21052631578947367,0.375,-0.8571428571428571,Set B,0.9189283591890669
sub-010131,post-ses-02-run-02-acq-AP,6.6954346,-0.2943423,2.8078926,0.2,0.0,0.0,-0.125,0.42857142857142855,-0.6,-0.47058823529411764,0.0,0.21052631578947367,0.125,-0.8571428571428571,Set B,0.9277378525807757
sub-010131,post-ses-02-run-02-acq-PA,7.5138516,0.29755408,4.185901,0.4,-0.42857142857142855,0.6,-0.125,0.7142857142857143,-1.2,-0.5882352941176471,0.0,0.3157894736842105,0.375,-1.0,Set B,0.9004128693338618
sub-010132,post-ses-02-run-01-acq-AP,3.1375556,-6.2554874,-13.738866,1.4,0.0,1.0,0.375,0.42857142857142855,1.0,-0.8235294117647058,0.8571428571428571,-0.7368421052631579,1.0,0.2857142857142857,Set B,0.9999677638838534
sub-010132,post-ses-02-run-01-acq-PA,-8.638216,-8.460429,1.7391859,0.8,-0.2857142857142857,-1.8,1.25,-1.0,0.4,-0.35294117647058826,0.8571428571428571,-0.21052631578947367,0.625,0.8571428571428571,Set B,0.9284460838143082
sub-010132,post-ses-02-run-02-acq-AP,-1.4889028,-6.2725325,-7.5118713,1.0,-0.14285714285714285,0.6,0.75,-0.5714285714285714,0.0,-0.9411764705882353,0.8571428571428571,0.42105263157894735,0.0,0.0,Set B,0.9992045786875278
sub-010132,post-ses-02-run-02-acq-PA,-8.270251,-9.322126,1.560358,1.4,-0.8571428571428571,-2.4,1.25,-1.4285714285714286,0.4,-1.1764705882352942,0.8571428571428571,-0.7368421052631579,1.0,0.5714285714285714,Ambiguous,0.7785033817087224
sub-010135,post-ses-02-run-01-acq-PA,-10.448675,-3.7496874,6.289946,1.2,-0.5714285714285714,-2.4,1.125,1.0,-2.6,-0.8235294117647058,0.7142857142857143,-0.631578947368421,0.875,1.2857142857142858,Set A,0.9996719291934583
sub-010135,post-ses-02-run-02-acq-AP,4.6890326,-10.378065,-12.193759,0.8,-0.42857142857142855,-0.2,-0.375,0.42857142857142855,0.2,-0.9411764705882353,0.2857142857142857,-0.631578947368421,0.625,1.0,Set B,0.995504039027512
sub-010135,post-ses-02-run-02-acq-PA,5.559867,-9.165075,-12.73469,1.4,-0.8571428571428571,1.4,-1.0,0.7142857142857143,0.4,-1.1764705882352942,0.7142857142857143,-0.8421052631578947,0.875,1.5714285714285714,Set B,0.9994998155859326
sub-010136,post-ses-02-run-01-acq-AP,-2.1607325,0.026220515,-0.44437167,-0.2,-0.14285714285714285,-0.2,0.25,0.5714285714285714,0.0,0.35294117647058826,0.14285714285714285,-0.42105263157894735,-0.25,0.5714285714285714,Set B,0.9386445326512247
sub-010136,post-ses-02-run-01-acq-PA,-3.4225574,-0.6410914,0.4155671,-0.4,0.14285714285714285,-0.8,0.25,0.42857142857142855,0.0,0.7058823529411765,-0.14285714285714285,-0.5263157894736842,0.125,0.5714285714285714,Ambiguous,0.6408634944275375
sub-010136,post-ses-02-run-02-acq-AP,-4.490089,2.5829108,-8.900436,0.0,0.14285714285714285,0.6,0.375,0.7142857142857143,-0.2,0.47058823529411764,0.14285714285714285,-0.3157894736842105,0.25,0.8571428571428571,Set B,0.9782650599466705
sub-010136,post-ses-02-run-02-acq-PA,-6.4422326,3.0111105,-9.906324,0.2,-0.14285714285714285,0.6,-0.75,1.0,0.0,0.23529411764705882,0.5714285714285714,-0.7368421052631579,0.0,0.7142857142857143,Set B,0.9874269461148782
sub-010137,post-ses-02-run-01-acq-AP,-0.533339,4.8828692,-12.737361,0.6,0.2857142857142857,0.2,1.25,-0.42857142857142855,1.2,0.9411764705882353,0.7142857142857143,-0.631578947368421,0.125,0.5714285714285714,Set B,0.9990503003697505
sub-010137,post-ses-02-run-01-acq-PA,-1.9859589,2.125261,-5.943577,0.2,0.7142857142857143,0.6,0.5,-0.42857142857142855,0.6,0.23529411764705882,0.2857142857142857,-0.7368421052631579,0.5,0.0,Set B,0.9978333304750129
sub-010137,post-ses-02-run-02-acq-AP,-3.6814525,6.4153824,-8.597207,-0.2,0.8571428571428571,0.6,0.25,0.7142857142857143,0.8,0.8235294117647058,-0.42857142857142855,-0.3157894736842105,0.5,0.8571428571428571,Set B,0.9767923676443865
sub-010137,post-ses-02-run-02-acq-PA,-3.3883817,5.4553194,-10.473335,0.4,0.8571428571428571,1.2,-0.5,0.42857142857142855,1.2,0.35294117647058826,0.2857142857142857,-0.8421052631578947,0.625,1.0,Set B,0.9989800274618602
sub-010141,post-ses-02-run-01-acq-PA,4.676778,-9.897007,5.356833,-0.6,-0.8571428571428571,0.8,0.125,-1.5714285714285714,1.0,-1.1764705882352942,0.7142857142857143,0.42105263157894735,-1.0,-1.0,Set B,0.98584342780661
sub-010141,post-ses-02-run-02-acq-AP,9.645775,-11.472592,-6.135059,-0.6,-0.8571428571428571,1.2,-0.375,-1.5714285714285714,0.8,-1.1764705882352942,-0.5714285714285714,0.0,0.375,-1.1428571428571428,Set B,0.9795547958572891
sub-010141,post-ses-02-run-02-acq-PA,4.4319563,-9.711292,5.391028,-0.6,-0.8571428571428571,0.2,0.625,-1.5714285714285714,0.8,-1.1764705882352942,0.2857142857142857,0.42105263157894735,-1.5,-1.1428571428571428,Set B,0.879499926263766
sub-010142,post-ses-02-run-01-acq-AP,4.805345,5.090855,-7.8856783,0.8,-0.7142857142857143,-1.2,0.25,0.42857142857142855,-0.4,0.47058823529411764,-1.4285714285714286,0.7368421052631579,0.75,-1.1428571428571428,Ambiguous,0.7604048151072943
sub-010142,post-ses-02-run-01-acq-PA,5.477672,4.436648,-8.461576,1.0,-0.8571428571428571,0.2,0.25,0.42857142857142855,-0.4,0.7058823529411765,-1.4285714285714286,0.7368421052631579,0.25,-1.1428571428571428,Set B,0.8240617664522617
sub-010142,post-ses-02-run-02-acq-AP,4.9997163,3.263936,10.092864,0.0,-0.8571428571428571,-0.4,-0.625,0.14285714285714285,-2.4,0.23529411764705882,-1.1428571428571428,0.21052631578947367,-0.125,-1.1428571428571428,Set A,0.9991040266322914
sub-010142,post-ses-02-run-02-acq-PA,2.2299733,2.9587765,12.257405,-1.2,-0.8571428571428571,-1.2,-0.625,-0.8571428571428571,-2.4,-0.23529411764705882,-1.2857142857142858,-0.21052631578947367,-0.75,-1.1428571428571428,Set A,0.9999962932168069
sub-010143,post-ses-02-run-01-acq-AP,-7.515768,1.3438535,0.9493051,-0.6,1.0,-1.8,0.5,0.14285714285714285,0.6,0.47058823529411764,-0.2857142857142857,0.21052631578947367,-0.75,0.7142857142857143,Set A,0.9518323356292266
sub-010143,post-ses-02-run-01-acq-PA,-3.2870157,1.8650221,8.2796955,-0.2,0.2857142857142857,-1.0,0.125,-0.42857142857142855,-1.4,-0.23529411764705882,-0.14285714285714285,0.3157894736842105,-0.125,0.0,Set A,0.9529173800408317
sub-010143,post-ses-02-run-02-acq-AP,-3.8627625,-7.1769524,2.1349795,0.0,0.42857142857142855,-1.6,-0.375,-0.7142857142857143,0.4,-0.5882352941176471,0.2857142857142857,0.3157894736842105,-0.625,0.8571428571428571,Ambiguous,0.5842310382872467
sub-010143,post-ses-02-run-02-acq-PA,6.3490896,-1.0258458,-3.9578931,-0.2,-0.14285714285714285,0.4,0.25,-1.1428571428571428,0.0,0.47058823529411764,-0.14285714285714285,0.3157894736842105,-0.125,-0.2857142857142857,Set B,0.951454925674641
sub-010144,post-ses-02-run-01-acq-AP,-1.2923846,1.2975283,-12.390928,0.6,0.8571428571428571,0.4,1.25,0.5714285714285714,0.6,0.8235294117647058,-0.8571428571428571,1.0526315789473684,0.375,0.7142857142857143,Set B,0.9637762686300939
sub-010144,post-ses-02-run-01-acq-PA,-0.6427417,-1.199696,-14.631692,0.8,1.0,0.6,1.25,0.14285714285714285,1.2,-0.23529411764705882,0.2857142857142857,0.631578947368421,-0.25,0.5714285714285714,Set B,0.9991268886728916
sub-010144,post-ses-02-run-02-acq-PA,2.8580432,-6.595553,1.8078512,0.0,0.0,-1.2,-0.375,-0.5714285714285714,0.2,-0.23529411764705882,0.14285714285714285,-0.3157894736842105,-1.25,-0.5714285714285714,Ambiguous,0.5132130537469586
sub-010145,post-ses-02-run-01-acq-AP,3.9351296,2.5565147,-8.08729,0.6,-0.42857142857142855,-0.4,0.75,0.2857142857142857,0.4,0.7058823529411765,-0.8571428571428571,0.8421052631578947,0.375,-0.14285714285714285,Set B,0.9635583380448709
sub-010145,post-ses-02-run-01-acq-PA,0.67125803,0.23279606,-9.007345,0.4,0.14285714285714285,0.0,0.875,0.8571428571428571,0.2,0.7058823529411765,0.2857142857142857,0.9473684210526315,0.25,-0.2857142857142857,Set B,0.9858797783081484
sub-010145,post-ses-02-run-02-acq-AP,-0.3605384,-2.7347121,-7.5539355,0.4,0.14285714285714285,0.6,0.375,-0.14285714285714285,0.4,0.23529411764705882,0.2857142857142857,0.7368421052631579,0.375,0.0,Set B,0.9981584043107942
sub-010145,post-ses-02-run-02-acq-PA,0.9002697,-1.3032424,-8.386912,0.6,-0.14285714285714285,0.6,0.0,0.8571428571428571,0.0,0.23529411764705882,0.14285714285714285,0.631578947368421,0.375,-0.14285714285714285,Set B,0.9960212658607696
sub-010147,post-ses-02-run-01-acq-AP,11.241398,4.7501435,-0.7374988,0.0,0.2857142857142857,0.8,0.375,0.0,0.8,-1.0588235294117647,-1.5714285714285714,1.0526315789473684,0.625,-1.1428571428571428,Set B,0.9583425628963468
sub-010147,post-ses-02-run-01-acq-PA,-7.3861723,-9.746452,0.50764304,1.4,-0.8571428571428571,-2.2,1.125,-1.2857142857142858,1.0,-1.0588235294117647,0.0,0.7368421052631579,1.0,-1.0,Set B,0.880829710641523
sub-010147,post-ses-02-run-02-acq-AP,-4.311613,8.331935,6.1961346,-0.6,1.0,-0.2,-0.875,0.14285714285714285,-1.4,0.5882352941176471,-0.2857142857142857,0.42105263157894735,-1.25,0.42857142857142855,Set A,0.9973087557532326
sub-010147,post-ses-02-run-02-acq-PA,11.603495,4.114288,-0.3247918,0.6,-0.2857142857142857,0.4,0.375,0.8571428571428571,0.4,-1.0588235294117647,-1.7142857142857142,0.631578947368421,0.5,-1.1428571428571428,Set B,0.9534155557951441
sub-010152,post-ses-02-run-01-acq-PA,-2.6695786,-7.9152765,4.876437,0.8,-0.5714285714285714,-1.8,-0.125,-1.0,-0.4,-0.7058823529411765,0.0,-0.5263157894736842,-0.375,-0.5714285714285714,Ambiguous,0.6150418372935104
sub-010154,post-ses-02-run-01-acq-AP,-7.8329606,-2.1297812,10.311084,0.2,-0.8571428571428571,-2.4,0.0,1.0,-0.2,0.9411764705882353,-1.8571428571428572,0.7368421052631579,-1.125,-0.42857142857142855,Set A,0.9997404941265519
sub-010154,post-ses-02-run-01-acq-PA,-4.55535,8.604908,3.5005994,-1.0,1.0,0.2,-0.875,0.0,-0.2,0.23529411764705882,-0.2857142857142857,-0.21052631578947367,-1.25,1.0,Set A,0.9398995906372695
sub-010154,post-ses-02-run-02-acq-AP,-1.6169446,-3.049851,6.4369416,0.0,-0.2857142857142857,-1.4,-0.875,0.7142857142857143,-1.4,0.0,0.0,-0.5263157894736842,-1.125,0.2857142857142857,Set A,0.9941736514299672
sub-010155,post-ses-02-run-01-acq-AP,-7.1162043,4.2422433,-1.9861453,-0.8,1.1428571428571428,-0.4,1.0,-0.2857142857142857,1.2,-0.35294117647058826,-0.42857142857142855,0.21052631578947367,0.125,0.5714285714285714,Set B,0.8642681864130521
sub-010155,post-ses-02-run-01-acq-PA,-6.0643735,4.2867107,-0.6315463,-0.4,1.0,0.0,1.0,0.0,0.2,0.11764705882352941,-0.7142857142857143,-0.10526315789473684,-0.375,0.5714285714285714,Ambiguous,0.730061093764805
sub-010155,post-ses-02-run-02-acq-AP,-5.041584,4.8342757,0.026813647,-0.4,1.0,-0.2,0.625,-0.2857142857142857,-0.2,-0.23529411764705882,0.0,0.21052631578947367,-0.5,0.5714285714285714,Ambiguous,0.6708036700254919
sub-010155,post-ses-02-run-02-acq-PA,-5.78448,3.178341,-2.4994588,-0.4,1.2857142857142858,-0.2,0.5,0.5714285714285714,0.8,-0.35294117647058826,0.14285714285714285,-0.10526315789473684,-0.5,0.42857142857142855,Set B,0.9325799904883009
sub-010156,post-ses-02-run-01-acq-AP,-0.4285739,6.547213,2.4377682,-0.6,0.42857142857142855,0.0,0.25,-1.1428571428571428,0.0,0.7058823529411765,0.0,-0.5263157894736842,0.125,0.42857142857142855,Ambiguous,0.7743838418523511
sub-010156,post-ses-02-run-01-acq-PA,0.19253345,3.882659,-5.140019,0.0,0.8571428571428571,0.2,-0.375,-0.7142857142857143,0.4,0.5882352941176471,0.42857142857142855,-0.5263157894736842,0.0,0.2857142857142857,Set B,0.9749815216277938
sub-010156,post-ses-02-run-02-acq-AP,-0.9518755,7.276687,3.9261541,-0.8,0.5714285714285714,-0.2,-0.5,-0.8571428571428571,-0.4,0.47058823529411764,-0.14285714285714285,-0.5263157894736842,-0.5,-0.14285714285714285,Ambiguous,0.7928093645494942
sub-010156,post-ses-02-run-02-acq-PA,0.98348284,4.0064425,-4.8417063,0.2,0.5714285714285714,0.4,-0.625,-0.8571428571428571,-0.2,0.5882352941176471,0.0,-0.631578947368421,0.0,0.5714285714285714,Set B,0.9196936355110218
sub-010157,post-ses-02-run-01-acq-AP,8.486243,-10.822497,-6.318225,0.4,-0.8571428571428571,1.4,-0.375,-1.4285714285714286,0.4,-1.1764705882352942,0.14285714285714285,-1.0526315789473684,0.5,-0.5714285714285714,Set B,0.9985984035468967
sub-010157,post-ses-02-run-01-acq-PA,7.6299767,-10.91603,-5.850635,0.6,-0.7142857142857143,1.4,-0.875,-1.4285714285714286,1.2,-1.1764705882352942,0.5714285714285714,-0.631578947368421,0.625,-0.42857142857142855,Set B,0.9997708665986799
sub-010157,post-ses-02-run-02-acq-AP,7.872888,-10.016407,-4.984498,0.4,-0.7142857142857143,1.4,-0.875,-1.4285714285714286,1.2,0.0,0.42857142857142855,-0.9473684210526315,0.375,-0.8571428571428571,Set B,0.999445865765999
sub-010157,post-ses-02-run-02-acq-PA,7.3431745,-6.5163345,-7.93383,0.4,-0.8571428571428571,1.2,0.0,0.5714285714285714,1.0,-0.9411764705882353,0.42857142857142855,-0.9473684210526315,0.5,-0.8571428571428571,Set B,0.9998351564642688
sub-010158,post-ses-02-run-01-acq-PA,6.677106,-10.2792425,-6.831391,1.2,-0.42857142857142855,0.6,-0.75,-0.8571428571428571,0.6,-1.0588235294117647,0.42857142857142855,-0.631578947368421,0.625,-0.5714285714285714,Set B,0.9995929088353145
sub-010158,post-ses-02-run-02-acq-AP,-0.81114274,-0.09409227,10.258873,-0.2,1.0,-1.6,0.25,-1.1428571428571428,-2.0,-0.9411764705882353,0.5714285714285714,-0.42105263157894735,0.0,-0.5714285714285714,Set A,0.9988414386505794
sub-010158,post-ses-02-run-02-acq-PA,5.9767365,-5.8232594,-2.516282,0.6,0.0,0.2,-0.5,-0.5714285714285714,-0.4,-0.23529411764705882,0.2857142857142857,-0.631578947368421,0.375,0.2857142857142857,Set B,0.9855279706500106
sub-010159,post-ses-02-run-01-acq-PA,1.3830179,-1.2945561,-2.159782,-0.2,0.0,0.0,0.125,0.2857142857142857,0.4,0.11764705882352941,-0.2857142857142857,-0.3157894736842105,0.125,-0.14285714285714285,Set B,0.9809796950260993
sub-010159,post-ses-02-run-02-acq-AP,6.0797615,-2.43655,4.034195,0.0,0.42857142857142855,0.8,0.25,0.14285714285714285,-0.4,-0.23529411764705882,0.14285714285714285,-0.3157894736842105,0.0,-0.42857142857142855,Set B,0.9817187509076545
sub-010159,post-ses-02-run-02-acq-PA,-7.10142,1.6113833,2.172011,-0.6,1.0,-1.0,0.5,0.5714285714285714,0.4,0.47058823529411764,-0.14285714285714285,-0.10526315789473684,-0.25,0.14285714285714285,Ambiguous,0.5681527367974637
sub-010161,post-ses-02-run-01-acq-AP,-5.496152,-9.168914,4.6582236,1.2,-0.7142857142857143,-2.0,-1.125,-1.2857142857142858,1.0,-0.5882352941176471,0.2857142857142857,0.7368421052631579,0.5,0.8571428571428571,Ambiguous,0.7931466490140935
sub-010161,post-ses-02-run-01-acq-PA,5.0277605,-12.325458,-6.6228294,1.2,-0.7142857142857143,0.4,-1.125,-1.0,0.8,-0.35294117647058826,0.42857142857142855,0.7368421052631579,0.25,-0.42857142857142855,Set B,0.9990308178751276
sub-010161,post-ses-02-run-02-acq-AP,-4.591711,-9.103577,4.47171,1.2,-0.2857142857142857,-2.0,-1.25,-1.2857142857142858,0.6,-0.5882352941176471,0.5714285714285714,0.631578947368421,0.375,-0.7142857142857143,Ambiguous,0.710654519589511
sub-010161,post-ses-02-run-02-acq-PA,7.964742,-1.0444032,9.497603,1.4,-0.8571428571428571,-0.2,-1.125,-0.7142857142857143,-2.2,-1.0588235294117647,0.8571428571428571,0.21052631578947367,0.5,0.42857142857142855,Ambiguous,0.7635124903162712
sub-010022,post-ses-02-run-01-acq-AP,1.713244,-10.416792,0.6828934,1.2,-0.5714285714285714,-0.4,0.25,-1.2857142857142858,0.4,0.7058823529411765,0.5714285714285714,-0.9473684210526315,-1.125,-1.0,Set B,0.978255457942849
sub-010022,post-ses-02-run-01-acq-PA,2.1541708,-10.054404,0.83176863,0.8,-0.2857142857142857,-0.4,0.125,-0.8571428571428571,0.6,0.23529411764705882,0.2857142857142857,-1.0526315789473684,-1.25,-0.8571428571428571,Set B,0.9791865981915421
sub-010022,post-ses-02-run-02-acq-AP,3.6287243,-8.945279,-8.319594,1.4,-0.2857142857142857,0.4,-0.5,0.0,1.0,-1.0588235294117647,0.7142857142857143,-0.9473684210526315,-0.625,0.2857142857142857,Set B,0.9996970442064924
sub-010162,post-ses-02-run-01-acq-AP,3.6843607,-2.0441294,-13.629816,1.4,-0.8571428571428571,1.4,0.375,0.2857142857142857,1.0,1.0588235294117647,0.2857142857142857,-0.3157894736842105,-0.125,0.5714285714285714,Set B,0.9998642604106949
sub-010162,post-ses-02-run-01-acq-PA,4.0515122,3.5177245,2.9035153,0.0,0.2857142857142857,0.2,-0.25,0.2857142857142857,-0.8,0.35294117647058826,-0.2857142857142857,0.3157894736842105,-1.0,-0.42857142857142855,Ambiguous,0.530564335765632
sub-010162,post-ses-02-run-02-acq-AP,0.2249765,4.0914392,-0.96822,0.2,-0.2857142857142857,0.6,0.625,-0.14285714285714285,0.0,0.23529411764705882,-0.14285714285714285,0.21052631578947367,-1.25,0.0,Set B,0.9707374083609263
sub-010162,post-ses-02-run-02-acq-PA,1.8714288,-4.026419,7.9656687,-0.4,-0.2857142857142857,0.2,0.5,-0.42857142857142855,-1.4,-0.23529411764705882,0.0,-0.42105263157894735,-1.5,-0.5714285714285714,Set A,0.8932858454682532
sub-010163,post-ses-02-run-01-acq-AP,1.9227196,-2.6982505,14.600983,-2.2,-0.8571428571428571,-2.4,-0.75,-1.5714285714285714,0.0,-0.7058823529411765,-0.14285714285714285,-1.0526315789473684,0.0,0.5714285714285714,Set A,0.9999395528156663
sub-010163,post-ses-02-run-01-acq-PA,2.3967443,-1.7479844,14.045217,-2.4,-0.8571428571428571,-0.8,-1.125,-1.4285714285714286,-0.4,-0.9411764705882353,-0.2857142857142857,-1.0526315789473684,-0.125,-0.14285714285714285,Set A,0.9993373989089803
sub-010163,post-ses-02-run-02-acq-AP,2.4081662,-2.1145535,13.712992,-1.2,-0.8571428571428571,-1.2,-0.875,-1.1428571428571428,-0.4,-0.7058823529411765,-0.14285714285714285,-1.0526315789473684,-0.125,0.0,Set A,0.976184427745751
sub-010163,post-ses-02-run-02-acq-PA,2.46944,-0.50691384,12.710577,-1.6,-0.5714285714285714,-1.0,-0.625,-1.0,-0.2,-0.7058823529411765,-1.4285714285714286,-0.21052631578947367,0.0,-0.8571428571428571,Set A,0.9966399594572037
sub-010164,post-ses-02-run-01-acq-AP,1.15369,9.058274,-1.8903894,0.2,0.14285714285714285,0.6,0.25,0.5714285714285714,-0.6,-0.23529411764705882,-0.5714285714285714,-0.10526315789473684,0.75,0.42857142857142855,Set B,0.9535730153339511
sub-010164,post-ses-02-run-01-acq-PA,2.9289443,-0.6534523,-11.958432,0.8,-0.2857142857142857,1.0,0.25,0.5714285714285714,0.2,0.23529411764705882,-0.42857142857142855,0.0,0.625,0.7142857142857143,Set B,0.9982679609995342
